ID,Item_Outlet_Sales
1788,724.3904
1789,145.1444
1790,175.1054
1791,4111.9808
1792,492.692
1793,1022.6688
1794,194.4136
1795,2808.3444
1796,852.224
1797,828.921
1798,323.5788
1799,2942.836
1800,359.532
1801,719.064
1802,2360.9268
1803,2735.1064
1804,3677.2134
1805,3842.9976
1806,199.74
1807,171.7764
1808,120.5098
1809,628.5152
1810,2946.165
1811,1789.6704
1812,468.7232
1813,1597.92
1814,3681.874
1815,317.5866
1816,1977.426
1817,1230.3984
1818,4410.2592
1819,1496.0526
1820,1012.016
1821,2862.94
1822,6692.6216
1823,1404.838
1824,2812.3392
1825,992.042
1826,5191.2426
1827,1148.505
1828,245.0144
1829,2909.546
1830,122.5072
1831,1468.089
1832,1733.7432
1833,5785.802
1834,1985.4156
1835,4175.8976
1836,6615.3888
1837,569.259
1838,2759.0752
1839,2631.2416
1840,363.5268
1841,1037.3164
1842,355.5372
1843,3283.7256
1844,1468.089
1845,1138.518
1846,189.0872
1847,339.558
1848,314.2576
1849,6006.1818
1850,2988.1104
1851,1761.7068
1852,3560.6984
1853,874.8612
1854,2874.9244
1855,113.186
1856,262.3252
1857,2181.1608
1858,503.3448
1859,1853.5872
1860,7504.2318
1861,644.4944
1862,2885.5772
1863,1017.3424
1864,2530.7058
1865,1617.894
1866,2328.9684
1867,1328.271
1868,209.727
1869,1244.3802
1870,1518.024
1871,1685.8056
1872,3078.6592
1873,2866.269
1874,294.2836
1875,2069.3064
1876,1046.6376
1877,4442.2176
1878,1930.1542
1879,1780.3492
1880,7086.1094
1881,316.9208
1882,3415.554
1883,5241.1776
1884,1025.332
1885,473.3838
1886,2912.875
1887,5976.2208
1888,687.1056
1889,2984.1156
1890,1255.033
1891,3695.19
1892,1068.609
1893,1583.9382
1894,661.1394
1895,958.752
1896,2836.308
1897,5523.4768
1898,972.068
1899,3002.0922
1900,1198.44
1901,4566.0564
1902,4402.9354
1903,4819.7262
1904,6033.4796
1905,1537.998
1906,2181.1608
1907,4916.933
1908,801.6232
1909,1474.0812
1910,3605.307
1911,873.5296
1912,575.2512
1913,860.2136
1914,40.6138
1915,515.3292
1916,2133.2232
1917,2181.1608
1918,2253.0672
1919,746.3618
1920,1482.0708
1921,1272.3438
1922,117.8466
1923,4434.228
1924,719.064
1925,1263.0226
1926,6114.7072
1927,2167.8448
1928,942.7728
1929,1897.53
1930,2631.2416
1931,2978.1234
1932,2332.9632
1933,123.8388
1934,1989.4104
1935,2372.9112
1936,1607.2412
1937,958.752
1938,197.0768
1939,1198.44
1940,2277.036
1941,796.2968
1942,525.982
1943,3105.957
1944,2826.9868
1945,3153.2288
1946,5369.0112
1947,3448.844
1948,1446.1176
1949,1567.2932
1950,1396.1826
1951,1078.596
1952,291.6204
1953,554.6114
1954,731.0484
1955,4250.4672
1956,1514.695
1957,4054.722
1958,3067.3406
1959,2343.616
1960,852.224
1961,5350.3688
1962,4119.3046
1963,425.4462
1964,2133.2232
1965,5145.3024
1966,1162.4868
1967,165.7842
1968,3547.3824
1969,1211.756
1970,2274.3728
1971,4763.799
1972,5033.448
1973,1120.5414
1974,2612.5992
1975,4548.0798
1976,5863.0348
1977,254.3356
1978,2713.135
1979,447.4176
1980,1631.8758
1981,5331.7264
1982,3563.3616
1983,1603.2464
1984,2709.806
1985,4086.0146
1986,1705.7796
1987,1402.1748
1988,7168.6686
1989,962.7468
1990,1281.665
1991,426.112
1992,1764.37
1993,1701.7848
1994,4357.661
1995,3207.8244
1996,732.38
1997,6751.212
1998,306.268
1999,8239.9408
2000,193.082
2001,1209.7586
2002,3878.285
2003,2693.8268
2004,649.155
2005,4777.7808
2006,1416.8224
2007,2422.1804
2008,2914.8724
2009,2380.9008
2010,1556.6404
2011,689.103
2012,373.5138
2013,539.298
2014,1612.5676
2015,559.272
2016,179.766
2017,763.0068
2018,756.3488
2019,181.0976
2020,6029.4848
2021,3083.9856
2022,113.186
2023,2087.9488
2024,2535.3664
2025,1789.6704
2026,4687.232
2027,3425.541
2028,1657.842
2029,3101.2964
2030,1347.5792
2031,2270.378
2032,2556.672
2033,3779.0808
2034,1505.3738
2035,782.9808
2036,480.7076
2037,1911.5118
2038,642.497
2039,1470.0864
2040,159.792
2041,6309.7866
2042,633.8416
2043,3091.9752
2044,1637.868
2045,805.618
2046,3767.0964
2047,529.311
2048,645.1602
2049,849.5608
2050,1328.271
2051,2010.716
2052,4364.9848
2053,792.302
2054,2804.3496
2055,4290.4152
2056,37.2848
2057,2659.871
2058,5406.296
2059,930.1226
2060,1826.9552
2061,1145.176
2062,3150.5656
2063,253.6698
2064,1779.0176
2065,1185.7898
2066,467.3916
2067,1414.1592
2068,1518.024
2069,3034.0506
2070,666.4658
2071,181.0976
2072,210.3928
2073,1662.5026
2074,3791.0652
2075,402.809
2076,749.025
2077,2516.724
2078,5556.7668
2079,1022.6688
2080,525.3162
2081,1576.6144
2082,392.822
2083,5257.1568
2084,4447.544
2085,5652.642
2086,3033.3848
2087,780.9834
2088,2474.7786
2089,101.2016
2090,3929.5516
2091,564.5984
2092,1245.046
2093,151.8024
2094,825.592
2095,2696.49
2096,1231.73
2097,939.4438
2098,2090.612
2099,2801.6864
2100,3364.9532
2101,2343.616
2102,1808.9786
2103,992.042
2104,5768.4912
2105,970.7364
2106,3568.688
2107,3533.4006
2108,6157.3184
2109,4729.8432
2110,9371.8008
2111,1949.4624
2112,4633.968
2113,4211.185
2114,1970.768
2115,3372.9428
2116,934.7832
2117,3375.606
2118,2388.2246
2119,780.3176
2120,102.5332
2121,1713.7692
2122,1605.9096
2123,717.0666
2124,1381.535
2125,215.7192
2126,1076.5986
2127,2931.5174
2128,4211.185
2129,1830.95
2130,939.4438
2131,1856.2504
2132,115.8492
2133,4613.994
2134,1431.47
2135,490.0288
2136,366.19
2137,611.2044
2138,2163.85
2139,575.2512
2140,498.0184
2141,661.8052
2142,5294.4416
2143,1208.427
2144,838.908
2145,660.4736
2146,3928.22
2147,452.744
2148,782.315
2149,2580.6408
2150,1537.998
2151,1687.1372
2152,3115.944
2153,2348.9424
2154,262.991
2155,3542.7218
2156,4701.8796
2157,1768.3648
2158,519.324
2159,1677.816
2160,164.4526
2161,1108.557
2162,4350.3372
2163,1312.9576
2164,659.142
2165,910.8144
2166,2409.5302
2167,2648.5524
2168,1065.28
2169,798.96
2170,3062.0142
2171,774.9912
2172,4958.8784
2173,697.7584
2174,2768.3964
2175,2591.2936
2176,755.0172
2177,354.2056
2178,479.376
2179,1607.2412
2180,1053.2956
2181,1922.8304
2182,1677.1502
2183,1113.2176
2184,1518.024
2185,2406.2012
2186,2069.3064
2187,3621.2862
2188,4969.5312
2189,1245.046
2190,5243.8408
2191,934.7832
2192,521.9872
2193,4578.0408
2194,1062.6168
2195,2579.975
2196,165.1184
2197,459.402
2198,1504.0422
2199,5126.66
2200,2616.594
2201,842.237
2202,1223.0746
2203,755.683
2204,1953.4572
2205,288.9572
2206,2976.7918
2207,2675.1844
2208,755.0172
2209,410.1328
2210,387.4956
2211,3635.268
2212,1323.6104
2213,2942.836
2214,4379.6324
2215,2936.178
2216,600.5516
2217,8851.1452
2218,2428.8384
2219,3813.7024
2220,2556.672
2221,1255.033
2222,2769.728
2223,1571.288
2224,188.4214
2225,1022.6688
2226,3744.4592
2227,2749.754
2228,480.7076
2229,969.4048
2230,4933.578
2231,2720.4588
2232,4527.44
2233,3123.9336
2234,2857.6136
2235,1454.773
2236,1992.0736
2237,1728.4168
2238,2311.6576
2239,7478.2656
2240,593.8936
2241,452.744
2242,856.8846
2243,984.7182
2244,2037.348
2245,149.805
2246,473.3838
2247,293.6178
2248,5105.3544
2249,3010.7476
2250,986.7156
2251,458.0704
2252,589.233
2253,283.6308
2254,1935.4806
2255,1569.9564
2256,437.4306
2257,1717.764
2258,1304.968
2259,784.3124
2260,1816.3024
2261,2070.638
2262,2184.4898
2263,1922.8304
2264,633.8416
2265,2269.0464
2266,1209.7586
2267,1205.098
2268,3338.987
2269,227.7036
2270,4680.574
2271,695.0952
2272,579.246
2273,1478.076
2274,694.4294
2275,703.0848
2276,4514.124
2277,206.398
2278,589.233
2279,3169.208
2280,2490.092
2281,1151.1682
2282,3900.9222
2283,6439.6176
2284,1845.5976
2285,934.7832
2286,3202.498
2287,2684.5056
2288,221.0456
2289,2439.4912
2290,596.5568
2291,2227.101
2292,5159.2842
2293,1366.2216
2294,8604.7992
2295,378.1744
2296,711.0744
2297,1061.951
2298,1004.0264
2299,609.207
2300,3558.0352
2301,2025.3636
2302,1864.24
2303,1907.517
2304,5660.6316
2305,607.2096
2306,1024.6662
2307,3169.208
2308,2740.4328
2309,640.4996
2310,1960.1152
2311,2067.309
2312,231.6984
2313,253.004
2314,131.1626
2315,2153.1972
2316,5383.6588
2317,1724.422
2318,3615.294
2319,168.4474
2320,2999.429
2321,4165.2448
2322,1134.5232
2323,2888.2404
2324,2696.49
2325,53.9298
2326,113.8518
2327,2287.023
2328,555.2772
2329,1120.5414
2330,719.064
2331,437.4306
2332,2050.664
2333,1214.4192
2334,2059.9852
2335,3672.5528
2336,3089.312
2337,815.605
2338,61.2536
2339,1278.336
2340,1528.011
2341,129.831
2342,1301.639
2343,1844.9318
2344,5068.7354
2345,1095.241
2346,307.5996
2347,1295.6468
2348,2607.2728
2349,3455.502
2350,2345.6134
2351,197.7426
2352,1761.7068
2353,1905.5196
2354,3086.6488
2355,1060.6194
2356,4653.942
2357,3339.6528
2358,2439.4912
2359,1379.5376
2360,897.4984
2361,1404.838
2362,615.1992
2363,1069.2748
2364,4101.328
2365,4793.76
2366,1138.518
2367,2771.7254
2368,1948.1308
2369,5206.556
2370,173.7738
2371,73.238
2372,3415.554
2373,3803.0496
2374,3961.51
2375,1384.1982
2376,1251.704
2377,1821.6288
2378,5141.3076
2379,3205.1612
2380,1720.4272
2381,3418.883
2382,4374.306
2383,782.315
2384,1685.8056
2385,153.7998
2386,4101.328
2387,3453.5046
2388,1179.1318
2389,1004.0264
2390,419.454
2391,3845.6608
2392,2024.032
2393,1956.1204
2394,1168.479
2395,55.2614
2396,2020.0372
2397,3073.9986
2398,1884.8798
2399,1364.89
2400,3193.1768
2401,2336.958
2402,370.1848
2403,3756.4436
2404,175.7712
2405,3078.6592
2406,2109.2544
2407,3243.7776
2408,71.9064
2409,189.0872
2410,2579.975
2411,1486.0656
2412,312.2602
2413,4845.0266
2414,171.7764
2415,1834.279
2416,2082.6224
2417,2705.1454
2418,3731.809
2419,1592.5936
2420,2125.2336
2421,998.7
2422,3673.8844
2423,2099.9332
2424,1225.072
2425,3062.0142
2426,4442.2176
2427,4278.4308
2428,631.1784
2429,602.549
2430,2797.6916
2431,445.4202
2432,2348.9424
2433,1975.4286
2434,1374.2112
2435,2006.7212
2436,352.874
2437,908.817
2438,6035.477
2439,1379.5376
2440,171.1106
2441,2045.3376
2442,1332.9316
2443,2848.9582
2444,1278.336
2445,1491.392
2446,195.7452
2447,585.904
2448,1133.8574
2449,1186.4556
2450,93.212
2451,2836.308
2452,3621.952
2453,1761.041
2454,1325.6078
2455,3942.8676
2456,3506.7686
2457,3560.6984
2458,5099.3622
2459,2570.6538
2460,2563.33
2461,2187.153
2462,2348.9424
2463,1682.4766
2464,4274.436
2465,3185.1872
2466,4580.704
2467,1800.3232
2468,517.3266
2469,5668.6212
2470,2125.2336
2471,555.2772
2472,1948.1308
2473,188.4214
2474,367.5216
2475,601.2174
2476,361.5294
2477,2332.2974
2478,4042.7376
2479,1356.2346
2480,948.765
2481,782.9808
2482,1192.4478
2483,1701.7848
2484,3153.2288
2485,1042.6428
2486,633.8416
2487,213.056
2488,312.926
2489,3142.576
2490,1696.4584
2491,639.168
2492,109.1912
2493,796.9626
2494,4687.232
2495,3036.048
2496,2372.9112
2497,770.3306
2498,663.1368
2499,2167.8448
2500,2749.754
2501,3057.3536
2502,1904.188
2503,512.666
2504,605.878
2505,2826.321
2506,3846.9924
2507,557.2746
2508,3542.056
2509,2964.1416
2510,2960.1468
2511,490.0288
2512,3611.2992
2513,1378.206
2514,3119.9388
2515,2013.3792
2516,4761.8016
2517,7590.12
2518,1326.2736
2519,713.0718
2520,982.055
2521,2119.9072
2522,4234.488
2523,2396.88
2524,5757.8384
2525,1303.6364
2526,599.22
2527,3954.852
2528,1050.6324
2529,6503.5344
2530,5972.226
2531,1641.8628
2532,2087.9488
2533,3339.6528
2534,2787.0388
2535,2535.3664
2536,8760.5964
2537,1018.674
2538,1789.6704
2539,1382.2008
2540,5259.82
2541,1512.6976
2542,2090.612
2543,1211.756
2544,1230.3984
2545,1657.842
2546,739.038
2547,1105.228
2548,2619.2572
2549,2721.7904
2550,6381.693
2551,769.6648
2552,1120.5414
2553,1869.5664
2554,1411.496
2555,1941.4728
2556,4301.068
2557,343.5528
2558,3998.7948
2559,585.904
2560,535.3032
2561,1609.9044
2562,649.155
2563,2223.1062
2564,2127.8968
2565,4060.7142
2566,3844.995
2567,1832.2816
2568,1310.2944
2569,659.142
2570,4402.2696
2571,3643.2576
2572,33.9558
2573,4247.804
2574,259.662
2575,2607.2728
2576,1372.2138
2577,529.311
2578,846.8976
2579,2648.5524
2580,1584.604
2581,3629.2758
2582,809.6128
2583,117.8466
2584,1611.236
2585,2402.2064
2586,4225.1668
2587,139.818
2588,4517.453
2589,1573.9512
2590,6796.4864
2591,842.237
2592,1277.0044
2593,447.4176
2594,1584.604
2595,1685.8056
2596,503.3448
2597,3574.0144
2598,1186.4556
2599,3146.5708
2600,6474.2392
2601,745.696
2602,1853.5872
2603,3006.087
2604,736.3748
2605,3956.8494
2606,1807.647
2607,467.3916
2608,3542.056
2609,1949.4624
2610,3344.9792
2611,2684.5056
2612,592.562
2613,736.3748
2614,211.7244
2615,1279.0018
2616,7201.2928
2617,3103.9596
2618,1522.0188
2619,2101.9306
2620,2972.1312
2621,149.805
2622,433.4358
2623,4920.9278
2624,1164.4842
2625,846.8976
2626,2812.3392
2627,865.54
2628,2946.165
2629,3137.2496
2630,1657.1762
2631,3113.2808
2632,1510.0344
2633,1629.8784
2634,690.4346
2635,4447.544
2636,5470.8786
2637,2673.8528
2638,3339.6528
2639,502.0132
2640,3038.7112
2641,1288.9888
2642,4354.332
2643,3202.498
2644,5976.2208
2645,884.1824
2646,3006.087
2647,3282.394
2648,1038.648
2649,6306.4576
2650,2693.8268
2651,2524.0478
2652,3643.2576
2653,1438.128
2654,4195.8716
2655,1263.6884
2656,2066.6432
2657,1281.665
2658,4016.1056
2659,3672.5528
2660,2127.231
2661,2290.352
2662,1258.362
2663,4267.1122
2664,102.5332
2665,291.6204
2666,2139.2154
2667,1540.6612
2668,1724.422
2669,645.1602
2670,3990.8052
2671,1611.236
2672,1116.5466
2673,1203.7664
2674,2999.429
2675,3425.541
2676,4579.3724
2677,4134.618
2678,3384.2614
2679,453.4098
2680,2097.27
2681,6852.4136
2682,1486.7314
2683,3531.4032
2684,1448.7808
2685,1335.5948
2686,2367.5848
2687,2011.3818
2688,6729.9064
2689,1860.2452
2690,3440.8544
2691,1070.6064
2692,1422.1488
2693,129.831
2694,3408.896
2695,3139.9128
2696,3704.5112
2697,2656.542
2698,193.082
2699,1395.5168
2700,3621.952
2701,778.986
2702,2465.4574
2703,347.5476
2704,966.7416
2705,922.7988
2706,1219.7456
2707,747.0276
2708,539.298
2709,4460.1942
2710,1018.674
2711,2816.334
2712,101.8674
2713,2553.343
2714,343.5528
2715,365.5242
2716,169.1132
2717,4224.501
2718,4063.3774
2719,293.6178
2720,3411.5592
2721,2698.4874
2722,425.4462
2723,2588.6304
2724,5901.6512
2725,511.3344
2726,2812.3392
2727,2556.672
2728,3504.1054
2729,171.7764
2730,535.3032
2731,2470.118
2732,525.982
2733,4544.085
2734,743.0328
2735,4848.3556
2736,2656.542
2737,2840.9686
2738,2956.152
2739,1861.5768
2740,4364.319
2741,2797.6916
2742,2759.0752
2743,2431.5016
2744,2530.7058
2745,4761.8016
2746,1229.0668
2747,647.1576
2748,261.6594
2749,1686.4714
2750,2996.1
2751,4458.1968
2752,2239.7512
2753,2712.4692
2754,592.562
2755,2163.85
2756,3275.736
2757,679.116
2758,988.713
2759,1768.3648
2760,1540.6612
2761,2588.6304
2762,3020.0688
2763,2858.9452
2764,3968.168
2765,1737.738
2766,175.7712
2767,452.744
2768,185.7582
2769,934.7832
2770,1765.7016
2771,291.6204
2772,1651.184
2773,4563.3932
2774,1494.0552
2775,1419.4856
2776,1291.652
2777,7931.6754
2778,595.2252
2779,2026.0294
2780,2603.278
2781,2117.244
2782,247.6776
2783,256.333
2784,2680.5108
2785,3487.4604
2786,2816.334
2787,2050.664
2788,1288.9888
2789,3688.532
2790,1644.526
2791,5298.4364
2792,2117.244
2793,327.5736
2794,1837.608
2795,934.7832
2796,308.9312
2797,171.7764
2798,1496.7184
2799,525.982
2800,3928.8858
2801,161.7894
2802,2636.568
2803,3644.5892
2804,6729.9064
2805,2316.984
2806,3302.368
2807,2127.231
2808,2862.94
2809,3231.1274
2810,237.6906
2811,1022.6688
2812,466.06
2813,617.8624
2814,113.186
2815,3075.996
2816,2067.309
2817,4769.1254
2818,243.6828
2819,263.6568
2820,945.436
2821,1306.2996
2822,1821.6288
2823,1230.3984
2824,1887.543
2825,1318.284
2826,186.424
2827,995.371
2828,1380.8692
2829,905.488
2830,1874.8928
2831,6231.888
2832,1837.608
2833,289.623
2834,2133.2232
2835,2250.404
2836,1480.7392
2837,503.3448
2838,1113.2176
2839,6024.1584
2840,4711.2008
2841,152.4682
2842,5851.0504
2843,2251.0698
2844,2796.36
2845,611.2044
2846,3390.2536
2847,492.692
2848,1669.8264
2849,927.4594
2850,6196.6006
2851,744.3644
2852,466.06
2853,4137.2812
2854,207.7296
2855,2463.46
2856,138.4864
2857,1095.241
2858,2258.3936
2859,663.1368
2860,2103.2622
2861,4863.0032
2862,6048.793
2863,2239.0854
2864,5273.136
2865,5852.382
2866,1629.8784
2867,250.3408
2868,180.4318
2869,527.9794
2870,2840.3028
2871,1407.5012
2872,589.233
2873,796.9626
2874,1657.842
2875,1518.024
2876,467.3916
2877,885.514
2878,3165.879
2879,1847.595
2880,491.3604
2881,1808.9786
2882,4506.1344
2883,1705.7796
2884,3113.2808
2885,3020.0688
2886,1779.0176
2887,1185.124
2888,6359.7216
2889,2167.179
2890,1737.738
2891,2846.295
2892,6114.7072
2893,1576.6144
2894,373.5138
2895,1384.1982
2896,473.3838
2897,4697.8848
2898,892.172
2899,2376.906
2900,2709.1402
2901,1997.4
2902,755.0172
2903,2566.659
2904,596.5568
2905,2297.01
2906,2886.9088
2907,340.2238
2908,828.921
2909,3731.809
2910,905.488
2911,1411.496
2912,173.108
2913,399.48
2914,982.055
2915,2390.222
2916,5382.993
2917,2536.698
2918,1941.4728
2919,1448.115
2920,1058.622
2921,759.012
2922,2093.2752
2923,7142.7024
2924,2428.8384
2925,3828.35
2926,431.4384
2927,1733.7432
2928,1034.6532
2929,3174.5344
2930,4604.6728
2931,2820.9946
2932,196.411
2933,5715.2272
2934,3119.9388
2935,2471.4496
2936,3835.008
2937,1261.691
2938,2285.0256
2939,798.96
2940,2125.2336
2941,508.6712
2942,1990.742
2943,3103.9596
2944,575.2512
2945,157.1288
2946,196.411
2947,805.618
2948,2548.6824
2949,3868.9638
2950,2143.2102
2951,697.0926
2952,2423.512
2953,2406.867
2954,1537.998
2955,739.038
2956,2063.98
2957,1454.773
2958,356.8688
2959,3350.3056
2960,1358.232
2961,3731.809
2962,3372.9428
2963,774.9912
2964,397.4826
2965,3068.0064
2966,3276.4018
2967,143.8128
2968,1362.2268
2969,2143.876
2970,1366.2216
2971,1198.44
2972,1757.712
2973,4767.128
2974,870.8664
2975,1031.99
2976,2025.3636
2977,4902.9512
2978,149.1392
2979,2543.356
2980,479.376
2981,3101.2964
2982,1707.777
2983,864.2084
2984,4910.275
2985,1257.0304
2986,243.017
2987,5001.4896
2988,4314.384
2989,843.5686
2990,2073.3012
2991,1230.3984
2992,1693.7952
2993,639.168
2994,4745.8224
2995,3079.9908
2996,5466.8838
2997,2651.2156
2998,2103.928
2999,1090.5804
3000,2141.2128
3001,2145.2076
3002,419.454
3003,591.8962
3004,2501.4106
3005,850.8924
3006,2679.845
3007,3611.2992
3008,3439.5228
3009,727.0536
3010,5695.2532
3011,4762.4674
3012,265.6542
3013,852.224
3014,735.709
3015,1151.1682
3016,2223.1062
3017,1857.582
3018,675.1212
3019,155.1314
3020,1185.124
3021,1697.79
3022,2721.7904
3023,4920.9278
3024,351.5424
3025,856.8846
3026,284.9624
3027,838.908
3028,5920.2936
3029,147.8076
3030,135.8232
3031,651.8182
3032,2103.928
3033,2458.1336
3034,6411.654
3035,1655.1788
3036,2956.152
3037,1833.6132
3038,894.8352
3039,2852.2872
3040,105.8622
3041,1987.413
3042,118.5124
3043,2137.218
3044,1569.9564
3045,531.3084
3046,2224.4378
3047,295.6152
3048,382.1692
3049,1348.245
3050,4578.0408
3051,3761.77
3052,2616.594
3053,3709.8376
3054,34.6216
3055,142.4812
3056,572.588
3057,1749.7224
3058,2736.438
3059,701.7532
3060,1310.2944
3061,1203.7664
3062,1552.6456
3063,4301.068
3064,3110.6176
3065,1608.5728
3066,1705.1138
3067,1018.0082
3068,3103.9596
3069,982.7208
3070,1736.4064
3071,2293.0152
3072,3691.1952
3073,378.1744
3074,6893.0274
3075,279.636
3076,6093.4016
3077,187.7556
3078,792.302
3079,2233.0932
3080,497.3526
3081,4274.436
3082,1239.7196
3083,774.9912
3084,7534.1928
3085,2336.958
3086,607.2096
3087,223.7088
3088,7843.124
3089,1686.4714
3090,3844.995
3091,2541.3586
3092,2886.243
3093,3315.0182
3094,5681.2714
3095,2694.4926
3096,529.311
3097,3896.2616
3098,3427.5384
3099,9467.676
3100,1618.5598
3101,109.1912
3102,978.726
3103,952.094
3104,501.3474
3105,70.5748
3106,250.3408
3107,2365.5874
3108,2695.1584
3109,87.2198
3110,1004.0264
3111,2947.4966
3112,3103.9596
3113,886.8456
3114,199.74
3115,459.402
3116,1146.5076
3117,479.376
3118,2746.425
3119,4159.9184
3120,1171.808
3121,1829.6184
3122,3415.554
3123,3361.6242
3124,663.1368
3125,1437.4622
3126,2603.278
3127,2090.612
3128,2073.3012
3129,5772.486
3130,3844.995
3131,2147.205
3132,1577.946
3133,1966.7732
3134,3292.381
3135,2719.793
3136,5496.8448
3137,3858.9768
3138,2306.997
3139,1139.8496
3140,1757.712
3141,564.5984
3142,808.947
3143,3941.536
3144,1845.5976
3145,2863.6058
3146,852.224
3147,457.4046
3148,256.333
3149,2034.019
3150,1278.336
3151,1366.2216
3152,2940.1728
3153,885.514
3154,2316.984
3155,8912.3988
3156,2847.6266
3157,1725.7536
3158,420.7856
3159,5800.4496
3160,3448.844
3161,2175.1686
3162,2036.6822
3163,683.1108
3164,63.251
3165,455.4072
3166,2348.9424
3167,2090.612
3168,3430.2016
3169,2885.5772
3170,1488.7288
3171,663.1368
3172,251.6724
3173,2889.572
3174,1498.05
3175,3528.74
3176,3861.64
3177,353.5398
3178,4756.4752
3179,801.6232
3180,1821.6288
3181,1524.0162
3182,4414.254
3183,1142.5128
3184,1035.9848
3185,3280.3966
3186,3199.8348
3187,780.9834
3188,2553.343
3189,834.9132
3190,2748.4224
3191,1761.7068
3192,2283.0282
3193,387.4956
3194,4789.7652
3195,2828.3184
3196,2024.032
3197,1603.9122
3198,3981.484
3199,4146.6024
3200,3395.58
3201,2040.0112
3202,3554.7062
3203,539.298
3204,3901.588
3205,311.5944
3206,189.753
3207,219.0482
3208,2606.607
3209,6757.87
3210,642.497
3211,5386.9878
3212,4073.3644
3213,181.0976
3214,7247.233
3215,2255.7304
3216,1486.7314
3217,117.1808
3218,1530.6742
3219,2414.1908
3220,814.9392
3221,2530.7058
3222,3677.2134
3223,852.224
3224,2873.5928
3225,323.5788
3226,3605.307
3227,4604.6728
3228,985.384
3229,1528.011
3230,1813.6392
3231,1416.8224
3232,3266.4148
3233,1274.3412
3234,1388.8588
3235,7503.566
3236,774.9912
3237,818.934
3238,5892.33
3239,4950.8888
3240,3693.8584
3241,805.618
3242,4349.0056
3243,1597.92
3244,777.6544
3245,722.393
3246,6291.81
3247,3365.619
3248,49.2692
3249,3974.826
3250,1677.816
3251,671.1264
3252,2745.0934
3253,519.324
3254,1231.73
3255,2931.5174
3256,7247.233
3257,1631.21
3258,890.8404
3259,567.2616
3260,1105.228
3261,942.7728
3262,960.7494
3263,1544.656
3264,3318.3472
3265,3185.1872
3266,1659.1736
3267,5752.512
3268,4586.0304
3269,2646.555
3270,471.3864
3271,1150.5024
3272,119.1782
3273,4925.5884
3274,157.1288
3275,1025.332
3276,759.012
3277,207.7296
3278,5753.8436
3279,2091.2778
3280,3219.8088
3281,3532.7348
3282,3440.8544
3283,3453.5046
3284,59.2562
3285,428.7752
3286,801.6232
3287,8138.7392
3288,1416.8224
3289,759.012
3290,715.0692
3291,3206.4928
3292,2770.3938
3293,1780.3492
3294,234.3616
3295,1794.331
3296,1314.2892
3297,308.9312
3298,1938.8096
3299,4097.3332
3300,5396.9748
3301,1491.392
3302,47.9376
3303,894.8352
3304,3515.424
3305,2306.997
3306,1618.5598
3307,3430.2016
3308,2069.3064
3309,4647.284
3310,1917.504
3311,284.9624
3312,1346.2476
3313,2252.4014
3314,6033.4796
3315,2336.958
3316,2956.152
3317,1547.3192
3318,291.6204
3319,2797.6916
3320,2614.5966
3321,4386.2904
3322,6391.68
3323,3495.45
3324,5033.448
3325,4578.0408
3326,998.7
3327,3478.805
3328,2013.3792
3329,1398.18
3330,472.718
3331,632.51
3332,1543.3244
3333,1528.011
3334,2109.2544
3335,1017.3424
3336,2821.6604
3337,621.1914
3338,2330.3
3339,1662.5026
3340,1661.8368
3341,527.9794
3342,299.61
3343,1651.184
3344,1470.0864
3345,1277.0044
3346,857.5504
3347,1890.2062
3348,103.199
3349,418.1224
3350,1006.6896
3351,3281.0624
3352,2886.243
3353,3046.7008
3354,628.5152
3355,223.7088
3356,1315.6208
3357,1336.9264
3358,2157.192
3359,2460.7968
3360,463.3968
3361,1583.9382
3362,3494.1184
3363,913.4776
3364,3572.017
3365,2241.0828
3366,3048.6982
3367,3713.1666
3368,355.5372
3369,2257.062
3370,1198.44
3371,275.6412
3372,2277.036
3373,4228.4958
3374,199.74
3375,3739.1328
3376,352.874
3377,2684.5056
3378,1354.2372
3379,1757.712
3380,727.0536
3381,527.3136
3382,838.908
3383,1164.4842
3384,1312.2918
3385,834.9132
3386,3962.8416
3387,4845.0266
3388,1416.8224
3389,1127.8652
3390,97.2068
3391,120.5098
3392,2376.906
3393,1458.102
3394,3403.5696
3395,441.4254
3396,2526.0452
3397,2059.9852
3398,1001.3632
3399,141.8154
3400,285.6282
3401,7033.5112
3402,2679.845
3403,2580.6408
3404,2878.2534
3405,6242.5408
3406,340.2238
3407,2050.664
3408,7334.4528
3409,67.9116
3410,2546.685
3411,4207.856
3412,1947.465
3413,1168.479
3414,1717.764
3415,1549.3166
3416,1566.6274
3417,3179.8608
3418,296.9468
3419,562.601
3420,1102.5648
3421,1845.5976
3422,2466.789
3423,1843.6002
3424,5141.3076
3425,1174.4712
3426,2684.5056
3427,2535.3664
3428,2918.8672
3429,552.614
3430,3418.883
3431,1467.4232
3432,679.116
3433,88.5514
3434,427.4436
3435,3778.415
3436,5069.4012
3437,3874.2902
3438,3571.3512
3439,1701.7848
3440,1757.712
3441,127.1678
3442,1238.388
3443,2050.664
3444,1150.5024
3445,802.9548
3446,3202.498
3447,4619.9862
3448,2153.1972
3449,715.0692
3450,1964.7758
3451,1262.3568
3452,2302.3364
3453,1109.2228
3454,2561.9984
3455,4426.2384
3456,2246.4092
3457,4133.2864
3458,3978.155
3459,460.7336
3460,918.804
3461,1965.4416
